insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','24Q2',5.75,0.72,14.4,1.33,0.37,38.2,23.1,3.98,0.29,0.28,3040,4.97,4.79,0.44,0.37,568,7.65,6.34,0.38,0.32,7.67,6.54,4.37,3.72);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2023',10.1,-3.78,-27.3,1.95,-0.79,-28.9,19.4,-0.46,0.09,-0.73,-89,0.89,-4.99,0.11,-0.8,-87.8,1.1,-5.46,0.09,-0.69,0.95,-6.5,0.55,-3.79);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2022',13.8,3.19,30,2.74,1.49,119,19.8,8.06,0.82,1.45,228,5.89,11.9,0.91,1.47,262,6.56,11.8,0.78,1.26,7.45,11.8,4.34,7);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2021',10.7,1.18,12.5,1.25,-0.22,-15.1,11.8,-3.82,-0.64,-0.14,-27.5,-5.98,-0.71,-0.56,-0.58,-3026,-5.27,-5.47,-0.48,-0.5,-4.31,-4.44,-2.66,-2.75);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2020',9.47,-1.98,-17.3,1.48,-0.72,-32.9,15.6,-3.64,-0.5,-0.47,-1367,-5.28,-4.98,0.02,-0.2,-91.3,0.2,-1.73,0.02,-0.17,0.14,-1.36,0.1,-1.09);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2019',11.5,0.67,6.19,2.2,0.05,2.3,19.2,-0.73,-0.03,-0.02,-143,-0.3,-0.17,0.22,0.08,54.7,1.93,0.61,0.19,0.07,1.49,0.55,1.18,0.43);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2018',10.8,-0.86,-7.36,2.15,-1.12,-34.2,19.9,-8.14,-0.01,-0.6,-102,-0.13,-5.12,0.14,-0.1,-41.5,1.33,-0.77,0.12,-0.09,0.94,-0.65,0.75,-0.57);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2017',11.6,0.6,5.46,3.27,0.74,29.1,28.1,5.14,0.58,0.45,341,4.99,3.8,0.24,0.13,112,2.1,1.06,0.21,0.11,1.58,0.86,1.33,0.69);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2016',11,-0.87,-7.29,2.53,0.05,1.95,22.9,2.08,0.13,-0.05,-26.1,1.19,-0.3,0.12,-0.3,-71.9,1.05,-2.4,0.1,-0.26,0.73,-1.83,0.63,-1.56);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2015',11.9,0.04,0.33,2.48,0.08,3.43,20.9,0.63,0.18,0.07,65.2,1.5,0.59,0.41,-0.07,-14.8,3.45,-0.61,0.36,-0.1,2.56,-0.72,2.2,-0.47);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2014',11.9,1.22,11.5,2.4,0.37,18.3,20.2,1.16,0.11,0.31,153,0.91,2.84,0.48,0.36,280,4.06,2.87,0.46,0.33,3.27,2.32,2.67,1.93);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2013',10.6,-2.77,-20.7,2.03,-0.27,-11.5,19.1,1.97,-0.21,-0.24,-710,-1.93,-2.18,0.13,0.18,358,1.19,1.56,0.13,0.18,0.96,1.33,0.74,1.01);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2012',13.4,-1.99,-12.9,2.3,1.1,92.1,17.1,9.35,0.03,1.65,102,0.25,10.8,-0.05,1.4,96.6,-0.37,9.01,-0.05,1.35,-0.37,9.94,-0.27,7.23);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2011',15.4,0.41,2.72,1.19,-0.56,-31.9,7.76,-3.95,-1.62,-1.26,-352,-10.5,-8.11,-1.44,-1.17,-433,-9.38,-7.57,-1.4,-1.14,-10.3,-8.47,-7.5,-6.1);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('6133','2010',15,2.45,19.5,1.75,-0.1,-5.21,11.7,-3.06,-0.36,-0.14,-62.2,-2.38,-0.63,-0.27,-0.3,-940,-1.81,-2.06,-0.26,-0.29,-1.84,-2.06,-1.4,-1.57);
