insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('4952','24Q2',13.3,2.53,23.4,5.12,0.85,20,38.4,-1.1,1.55,0.65,72.4,11.6,3.3,1.8,0.82,83,13.5,4.39,1.66,0.76,16.8,8.15,11.9,5.95);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('4952','2023',21.7,-10,-31.6,8.22,-6.23,-43.1,37.9,-7.65,1.68,-4.63,-73.4,7.74,-12.2,1.68,-4.11,-71,7.75,-10.5,1.54,-3.78,7.28,-15.9,5.51,-11);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('4952','2022',31.7,-4.12,-11.5,14.4,-1.82,-11.2,45.6,0.15,6.31,-1.6,-20.2,19.9,-2.18,5.79,-0.79,-12,18.3,-0.11,5.32,-0.73,23.2,-5.41,16.5,-3.5);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('4952','2021',35.8,6.81,23.5,16.3,6.38,64.5,45.4,11.3,7.9,4.67,144,22.1,10.9,6.59,3.77,134,18.4,8.67,6.05,3.46,28.6,14.9,20,9.89);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('4952','2020',29,2.65,10.1,9.89,1.06,12,34.1,0.58,3.23,1,45,11.2,2.69,2.82,0.58,26.1,9.73,1.24,2.59,0.54,13.7,2.77,10.1,2.01);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('4952','2019',26.3,-2.1,-7.39,8.84,-1,-10.2,33.5,-1.03,2.23,-0.78,-25.8,8.46,-2.1,2.24,-0.61,-21.4,8.49,-1.51,2.05,-0.56,10.9,-2.56,8.09,-1.82);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('4952','2018',28.4,-3.07,-9.75,9.83,-1.31,-11.7,34.6,-0.78,3.01,-1.19,-28.4,10.6,-2.75,2.84,-0.75,-20.8,10,-1.4,2.61,-0.69,13.5,-3.23,9.91,-2.36);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('4952','2017',31.5,-1.17,-3.57,11.1,-1.08,-8.82,35.4,-2.04,4.2,-0.45,-9.6,13.3,-0.89,3.59,-0.54,-13.1,11.4,-1.25,3.3,-0.5,16.7,-2.53,12.3,-1.92);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('4952','2016',32.7,1.87,6.08,12.2,0.64,5.55,37.4,-0.19,4.64,0.37,8.76,14.2,0.35,4.13,0.25,6.52,12.6,0.05,3.8,0.23,19.2,0.74,14.2,0.08);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('4952','2015',30.8,2.34,8.22,11.6,1,9.41,37.6,0.41,4.27,1,30.5,13.9,2.37,3.88,0.77,24.6,12.6,1.65,3.57,0.71,18.5,3.17,14.1,2.01);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('4952','2014',28.5,-3.28,-10.3,10.6,-1.39,-11.6,37.2,-0.53,3.27,-0.14,-4.2,11.5,0.73,3.12,0.06,2.01,10.9,1.32,2.86,0.05,15.3,-0.74,12.1,-0.36);
