insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('8426','25Q1',5.14,-0.88,-14.6,1.14,-0.67,-37.1,22.1,-7.9,-0.23,-0.73,-145,-4.43,-12.8,-0.33,-0.67,-195,-6.38,-12.1,-0.65,-1.34,-10.2,-22.7,-5.52,-11.6);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('8426','2024',28.7,0.08,0.26,9.05,-0.14,-1.52,31.6,-0.57,3.58,-0.67,-15.8,12.5,-2.39,2.53,-0.76,-23.2,8.81,-2.69,5.03,-1.52,21.4,-14.1,10.8,-3.74);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('8426','2023',28.6,11.6,68.3,9.19,4.75,107,32.1,5.99,4.26,3.74,723,14.9,11.8,3.29,2.97,918,11.5,9.6,6.55,5.91,35.5,31.1,14.6,13);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('8426','2022',17,2.79,19.6,4.44,1.38,44.9,26.1,4.56,0.52,0.84,262,3.05,5.3,0.32,0.27,455,1.9,1.49,0.64,0.52,4.32,3.53,1.59,1.28);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('8426','2021',14.2,6.43,82.7,3.07,2.39,356,21.6,12.9,-0.32,1.88,85.4,-2.25,26,0.06,1.32,105,0.41,16.7,0.12,2.64,0.79,15.9,0.31,7.11);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('8426','2020',7.78,-8.77,-53,0.67,-3.54,-84.1,8.64,-16.8,-2.2,-2.66,-575,-28.2,-31,-1.26,-1.56,-525,-16.3,-18.1,-2.52,-3.11,-15.2,-18.4,-6.8,-8.49);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('8426','2019',16.5,1.48,9.82,4.21,0.91,27.7,25.5,3.56,0.46,0.53,833,2.79,3.21,0.3,0.54,222,1.8,3.42,0.59,1.08,3.2,5.65,1.69,3.16);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('8426','2018',15.1,-2.65,-15,3.3,-2.3,-41.1,21.9,-9.71,-0.06,-2.17,-103,-0.42,-12.3,-0.24,-1.95,-114,-1.63,-11.2,-0.49,-3.88,-2.44,-18.5,-1.46,-11.6);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('8426','2017',17.7,-2.89,-14,5.6,-2.12,-27.5,31.6,-5.86,2.11,-1.46,-40.9,11.9,-5.4,1.7,-1.21,-41.5,9.61,-4.51,3.39,-2.69,16.1,-12.8,10.2,-7.89);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('8426','2016',20.6,3.1,17.7,7.72,2.23,40.6,37.5,6.09,3.56,1.77,98.8,17.3,7.05,2.91,1.35,86.3,14.1,5.19,6.08,2.82,28.9,13.4,18,8.18);
insert into stocks_year_add (stock_no, year, op_income_amt, op_income_iod, op_income_iod_pct, op_gp_amt, op_gp_iod, op_gp_iod_pct, gp_margin_pct, gp_margin_iod, op_profit_amt, op_profit_iod, op_profit_iod_pct, profit_margin_pct, profit_margin_iod, net_profit_at_amt, net_profit_at_iod, net_profit_at_iod_pct, net_profit_pct, net_profit_pct_iod, eps, eps_iod, roe, roe_iod, roa, roa_iod) values ('8426','2015',17.5,-3.44,-16.4,5.49,-0.6,-9.83,31.4,2.29,1.79,-0.54,-23.1,10.2,-0.89,1.56,-0.39,-19.8,8.92,-0.38,3.26,-0.79,15.4,-4.82,9.87,-2.12);
