insert into stocks_dividend values ('3299',2018,4.24,0.85,5.09,0,0,0,5.09,3.11,0,null,null,2018,79.9,32.4,62.1,8.19,0,8.19,2017,5.27,96.6,0,96.6);
insert into stocks_dividend values ('3299',2017,4.76,0.34,5.11,0,0,0,5.11,3.11,0,105,null,2017,73.3,50.8,64.1,7.97,0,7.97,2016,5.46,93.5,0,93.5);
insert into stocks_dividend values ('3299',2016,3.97,0.87,4.84,0,0,0,4.84,2.85,0,112,null,2016,64.2,44.4,51.2,9.46,0,9.46,2015,5.75,84.2,0,84.2);
insert into stocks_dividend values ('3299',2015,4.25,0.25,4.5,0,0,0,4.5,2.27,0,160,null,2015,61,39.3,52.1,8.63,0,8.63,2014,4.71,95.5,0,95.5);
insert into stocks_dividend values ('3299',2014,2.8,0,2.8,0,0,0,2.8,1.41,0,1,null,2014,63.5,30,45,6.22,0,6.22,2013,3.08,90.9,0,90.9);
insert into stocks_dividend values ('3299',2013,2.3,0,2.3,0,0,0,2.3,1.16,0,15,null,2013,33,25.6,29,7.94,0,7.94,2012,2.57,89.4,0,89.4);
insert into stocks_dividend values ('3299',2012,3.49,0,3.49,0,0,0,3.49,1.76,0,386,null,2012,41.05,25.5,32.5,10.7,0,10.7,2011,3.82,91.3,0,91.3);
insert into stocks_dividend values ('3299',2011,3,0,3,0,0,0,3,1.51,0,155,null,2011,44.7,24.45,34.4,8.73,0,8.73,2010,4.35,69,0,69);
insert into stocks_dividend values ('3299',2010,1.96,0,1.96,0,0,0,1.96,0.98,0,10,null,2010,47.1,25.6,37.3,5.26,0,5.26,2009,2.56,76.7,0,76.7);
insert into stocks_dividend values ('3299',2009,0.45,0,0.45,0.5,0,0.5,0.95,0.18,2.02,8,8,2009,30.75,9.9,18.9,2.37,2.64,5.01,2008,0.98,45.7,50.8,96.5);
insert into stocks_dividend values ('3299',2008,1.3,0,1.3,0,0,0,1.3,null,null,3,null,2008,23.4,10.4,16.6,7.83,0,7.83,2007,1.76,73.9,0,73.9);
insert into stocks_dividend values ('3299',2007,0.64,0,0.64,0,0,0,0.64,null,null,2,null,2007,38,19.2,28.7,2.23,0,2.23,2006,0.88,72.7,0,72.7);
insert into stocks_dividend values ('3299',2006,0.61,0,0.61,0.51,0,0.51,1.11,null,null,72,72,2006,27.4,16,20.9,2.9,2.42,5.32,2005,1.09,55.7,46.4,102);
insert into stocks_dividend values ('3299',2005,0.5,0,0.5,0,0,0,0.5,null,null,1,null,2005,18.25,12.5,14.4,3.47,0,3.47,2004,1.01,49.5,0,49.5);
insert into stocks_dividend values ('3299',2004,1.1,0,1.1,0,0,0,1.1,null,null,1,null,null,null,null,null,null,null,null,2003,1.58,69.6,0,69.6);
insert into stocks_dividend values ('3299',2003,1.5,0,1.5,0.4,0.6,1,2.5,null,null,null,null,null,null,null,null,null,null,null,2002,2.33,64.4,42.9,107);
